N,time_exact_ortools_vrp,cpc_exact_ortools_vrp,std_exact_ortools_vrp,solved_exact_ortools_vrp,optimal_exact_ortools_vrp,time_exact_milp,cpc_exact_milp,std_exact_milp,solved_exact_milp,optimal_exact_milp,time_exact_dp,cpc_exact_dp,std_exact_dp,solved_exact_dp,optimal_exact_dp,time_exact_pulp,cpc_exact_pulp,std_exact_pulp,solved_exact_pulp,optimal_exact_pulp,time_heuristic_or,cpc_heuristic_or,std_heuristic_or,solved_heuristic_or
5,8.53110776424408,0.49840287468396127,0.08004758841333848,100,100,8.477489531040192,0.49840287468396127,0.08004758841333848,100,100,8.421849765777587,0.49840287468396127,0.08004758841333848,100,100,8.190018858909607,0.49840287468396127,0.08004758841333848,100,100,1.141770486831665,0.5862955707740038,0.1418616726895963,100
6,9.181166620254517,0.42974489595741033,0.07261191104842826,100,100,9.299159080982209,0.42974489595741033,0.07261191104842826,100,100,9.371326038837433,0.42974489595741033,0.07261191104842826,100,100,8.95735012292862,0.42974489595741033,0.07261191104842826,100,100,1.1137195444107055,0.5432410726634165,0.13835086529730756,100
7,12.764496817588807,0.3939940822244223,0.05566103551211352,100,100,12.967738058567047,0.3939940822244223,0.05566103551211352,100,100,13.012941553592682,0.3939940822244223,0.05566103551211352,100,100,15.210923120975494,0.3939940822244223,0.05566103551211352,100,100,1.3627601885795593,0.5291514796138342,0.10105554484371078,100
