N,time_exact_ortools_vrp,cpc_exact_ortools_vrp,std_exact_ortools_vrp,solved_exact_ortools_vrp,optimal_exact_ortools_vrp,time_exact_milp,cpc_exact_milp,std_exact_milp,solved_exact_milp,optimal_exact_milp,time_exact_dp,cpc_exact_dp,std_exact_dp,solved_exact_dp,optimal_exact_dp,time_exact_pulp,cpc_exact_pulp,std_exact_pulp,solved_exact_pulp,optimal_exact_pulp,time_heuristic_or,cpc_heuristic_or,std_heuristic_or,solved_heuristic_or
5,1.4553330540657043,0.4870035784151405,0.08585176840403741,100,100,1.3200672149658204,0.4870035784151405,0.08585176840403741,100,100,1.3253153777122497,0.4870035784151405,0.08585176840403741,100,100,1.2699745202064514,0.4870035784151405,0.08585176840403741,100,100,1.4449623537063598,0.5862955707740038,0.1418616726895963,100
6,1.1718669366836547,0.4281389110007634,0.09455371646649596,100,100,1.6265318179130555,0.4281389110007634,0.09455371646649596,100,100,1.6954479026794433,0.4281389110007634,0.09455371646649596,100,100,1.7407301449775696,0.4281389110007634,0.09455371646649596,100,100,1.3478667068481445,0.5432410726634165,0.13835086529730756,100
7,1.485191195011139,0.4040177304989525,0.07342568687057412,100,100,1.6766001296043396,0.4040177304989525,0.07342568687057412,100,100,1.6874627709388732,0.4040177304989525,0.07342568687057412,100,100,1.7909706044197082,0.4040177304989525,0.07342568687057412,100,100,1.4562842774391174,0.5291514796138342,0.10105554484371078,100
