epoch,train_loss,train_cost_arithmetic,val_cost_arithmetic,learning_rate,temperature,time_per_epoch,baseline_type,baseline_value,mean_type
0,-0.47602115154266356,0.6512820823987325,0.648914319317555,0.0001,2.5,1115.8806719779968,rollout,0.6118159294128418,arithmetic
1,-0.4531039313475291,0.6399040834108989,,9.997557473810373e-05,2.5,1041.0470564365387,rollout,,arithmetic
2,-0.43665180961290995,0.5826410436630249,0.5530097304144874,9.990232305719946e-05,2.5,1063.4941942691803,rollout,0.5521215200424194,arithmetic
3,-0.29688547213872274,0.5646215097109477,,9.978031724785248e-05,2.5,1033.9778521060944,rollout,,arithmetic
4,-0.3416471378008525,0.5558222142855326,0.5474176890274975,9.960967771506668e-05,2.5,1095.062848329544,rollout,0.5436269640922546,arithmetic
5,-0.3846690791845322,0.5462528363863627,,9.939057285945934e-05,2.5,1071.9842085838318,rollout,,arithmetic
6,-0.39458810408910117,0.5407781275113424,0.5338363548507914,9.912321891107012e-05,2.5,1092.6586110591888,rollout,0.5318371653556824,arithmetic
7,-0.42404567162195844,0.5385692755381266,,9.880787971596802e-05,2.5,1078.721138715744,rollout,,arithmetic
8,-0.39364288409550985,0.5346593872706096,0.5237396520824404,9.844486647586726e-05,2.5,1094.5370519161224,rollout,0.5240033268928528,arithmetic
9,-0.38140479266643523,0.5299488822619121,,9.80345374410087e-05,1.6999999999999997,1080.4453628063202,rollout,,arithmetic
10,-0.3781584558884303,0.5249953118960062,0.5082596853753785,9.757729755661012e-05,1.6999999999999997,1081.9373815059662,rollout,0.506031334400177,arithmetic
11,-0.34105041404565173,0.5024381498495738,,9.707359806323419e-05,1.1559999999999997,1074.5988833904266,rollout,,arithmetic
12,-0.20708355009555818,0.4740301962693532,0.45786455491906963,9.652393605146847e-05,1.1559999999999997,1113.0835943222046,rollout,0.4570719003677368,arithmetic
13,-0.13744721551736197,0.4660306735833486,,9.592885397135708e-05,0.7860799999999997,1110.1520755290985,rollout,,arithmetic
14,-0.11545450821518898,0.46119888265927633,0.44451188074890524,9.5288939097068e-05,0.7860799999999997,1124.8534100055695,rollout,0.44717326760292053,arithmetic
15,-0.054313427930076916,0.4565207584698995,,9.460482294732424e-05,0.5345343999999997,1104.3161137104034,rollout,,arithmetic
16,-0.05434888362884521,0.454194229443868,0.443820712636807,9.387718066217127e-05,0.5345343999999997,1149.8128969669342,rollout,0.44469621777534485,arithmetic
17,-0.02551279924809933,0.4529072113831838,,9.310673033669524e-05,0.3634833919999998,1131.8229792118073,rollout,,arithmetic
18,-0.04423566124091546,0.4550745340188344,0.44536886202695314,9.229423231234978e-05,0.3634833919999998,1123.8479552268982,rollout,0.444472998380661,arithmetic
19,-0.021752832780281704,0.45473837534586586,,9.144048842659084e-05,0.24716870655999984,1109.7725822925568,rollout,,arithmetic
20,-0.010585406223932902,0.4503317920366923,0.4384529746021144,9.054634122155993e-05,0.24716870655999984,1129.7963173389435,rollout,0.4445505738258362,arithmetic
21,-0.0036254856176674366,0.4497149833043416,,8.961267311259669e-05,0.16807472046079988,1099.064682483673,rollout,,arithmetic
22,-0.002296676722665628,0.45372586290041605,0.4511992043990176,8.864040551740159e-05,0.16807472046079988,1134.7009947299957,rollout,0.4447617530822754,arithmetic
23,-0.0018771248683333397,0.44892739176750185,,8.763049794670778e-05,0.22185863100825584,1093.7611258029938,rollout,,arithmetic
24,-0.004110131977746884,0.45004544615745545,0.4441793838341255,8.65839470573599e-05,0.22185863100825584,1115.6900749206543,rollout,0.4448772966861725,arithmetic
25,-0.011196336410939693,0.450644949277242,,8.550178566873413e-05,0.29285339293089774,1106.7890765666962,rollout,,arithmetic
26,-0.0037780820950865743,0.45050367871920266,0.44541496185411233,8.438508174347012e-05,0.29285339293089774,1117.564094543457,rollout,0.444970965385437,arithmetic
27,-0.005378671263655026,0.44776121377944944,,8.32349373335208e-05,0.386566478668785,1102.5752646923065,rollout,,arithmetic
28,-0.005755678986509641,0.44638148744901024,0.43937221248052083,8.205248749256017e-05,0.386566478668785,1140.3609290122986,rollout,0.4423995018005371,arithmetic
29,-0.007525004558265209,0.44724848985671994,,8.083889915582238e-05,0.26286520549477377,1107.7729635238647,rollout,,arithmetic
30,-0.011557936792572339,0.4465037067731222,0.4420616309362231,7.959536998847746e-05,0.26286520549477377,1137.5521185398102,rollout,0.4422595500946045,arithmetic
31,-0.003362075301508109,0.44611685633659365,,7.83231272036805e-05,0.17874833973644613,1100.3831293582916,rollout,,arithmetic
32,-0.01154893562818567,0.4458620222409566,0.4391369046352338,7.702342635146036e-05,0.17874833973644613,1147.5465319156647,rollout,0.43812382221221924,arithmetic
33,-0.005136716645210981,0.44502564072608947,,7.56975500796434e-05,0.12154887102078336,1139.1151595115662,rollout,,arithmetic
34,-0.010973288848375281,0.4462370153268178,0.43903809756739065,7.434680686803493e-05,0.12154887102078336,1159.9984555244446,rollout,0.4381009340286255,arithmetic
35,-0.003363304523130258,0.4482324719429016,,7.297252973710759e-05,0.1,1101.0046243667603,rollout,,arithmetic
36,-0.00195829753143092,0.44886372327804563,0.4396251687576296,7.157607493247112e-05,0.1,1148.2845256328583,rollout,0.43805956840515137,arithmetic
37,0.00245706083253026,0.4483418699105581,,7.015882058642166e-05,0.1,1803.6906907558441,rollout,,arithmetic
38,0.0006269352231174707,0.44981009761492413,0.4391267363971565,6.87221653578916e-05,0.1,2599.4681339263916,rollout,0.43791064620018005,arithmetic
39,0.0013336678314954042,0.4481421109040578,,6.726752705214197e-05,0.1,2444.4639637470245,rollout,,arithmetic
