epoch,train_loss,train_cost_arithmetic,val_cost_arithmetic,learning_rate,temperature,time_per_epoch,baseline_type,baseline_value,mean_type
53,-0.0031117201736196877,0.3882334790825844,,4.584163849073357e-05,1.52867503882889,2425.0100650787354,rollout,,arithmetic
54,-0.0029191191897261887,0.38959619170427323,0.3847781561780721,4.429600493856697e-05,1.5002456200890901,2940.1841168403625,rollout,0.38131487369537354,arithmetic
55,-0.002943514872225933,0.3855907308459282,,4.275649398050859e-05,1.4719166455540433,2853.616131067276,rollout,,arithmetic
56,-0.00285219126008451,0.38528146177530287,0.37817873782478273,4.122462492800665e-05,1.4437166400997627,2890.1533930301666,rollout,0.3809496760368347,arithmetic
57,-0.004347801947500556,0.3872317624092102,,3.9701909550871175e-05,1.4156739987413285,2506.7948637008667,rollout,,arithmetic
58,-0.004199733060086146,0.38389978355169296,0.3784580129722599,3.81898505853397e-05,1.3878169580415154,2721.7954308986664,rollout,0.38093212246894836,arithmetic
59,-0.0007565971789881587,0.3824266136884689,,3.668994025105817e-05,1.3601735676789686,2593.4106369018555,rollout,,arithmetic
60,-0.0037070610440569,0.3841506732702255,0.37765922071412206,3.520365877844013e-05,1.332771662204553,2846.2447361946106,rollout,0.3812182545661926,arithmetic
61,-0.000362663013394922,0.3802077035903931,,3.373247294785809e-05,1.3056388330143205,3940.9368937015533,rollout,,arithmetic
62,-0.003315637671155855,0.384235091149807,0.38143531006062403,3.227783464210847e-05,1.2788024005673155,2479.9586896896362,rollout,0.38093143701553345,arithmetic
63,-0.003239878635969944,0.38005898374319075,,3.0841179413578366e-05,1.2522893868761842,2988.8756737709045,rollout,,arithmetic
64,-0.002397979771834798,0.3791816394329071,0.3803963474056218,2.9423925067528915e-05,1.2261264882983023,2335.7408678531647,rollout,0.38102230429649353,arithmetic
65,-0.0016792985024512745,0.38415107381343844,,2.8027470262892447e-05,1.2003400486548033,2794.8282890319824,rollout,,arithmetic
66,-0.0030385612885002046,0.38063127869367597,0.3765308601723518,2.6653193131965096e-05,1.1749560327045856,2636.4923119544983,rollout,0.3810785412788391,arithmetic
67,-0.0018048932803212665,0.3811251707673073,,2.530244992035663e-05,1.1500000000000001,2681.5915977954865,rollout,,arithmetic
68,-0.0029458121151546947,0.3813139153122902,0.38014840049436316,2.3976573648539666e-05,1.1254970791505476,2366.175742149353,rollout,0.38117194175720215,arithmetic
69,-0.0016827833731658756,0.3829887658953667,,2.2676872796319543e-05,1.1014719425205008,2257.9321899414062,rollout,,arithmetic
70,-0.0009248094711219891,0.3799252061247826,0.3753394074155949,2.1404630011522596e-05,1.0779487813859217,2140.187952518463,rollout,0.381453275680542,arithmetic
71,0.0004959802696248517,0.37955146861076355,,2.016110084417767e-05,1.0549512815761002,1943.9303772449493,rollout,,arithmetic
72,-0.002315652164979838,0.37856199795007706,0.37114120423211716,1.894751250743987e-05,1.03250259962393,2593.194986343384,rollout,0.3775519132614136,arithmetic
73,0.0008704576702439226,0.3775751014947891,,1.776506266647925e-05,1.0106253394492435,2442.0996701717377,rollout,,arithmetic
74,-0.002139783506048843,0.37826440221071245,0.37560135856620036,1.661491825652992e-05,0.9893415295985811,2746.5530214309692,rollout,0.37743398547172546,arithmetic
75,-0.0029902946796501054,0.379779427587986,,1.549821433126591e-05,0.9686726010643107,2400.541391849518,rollout,,arithmetic
76,-0.001609976819017902,0.3786772140264511,0.3744073805282824,1.4416052942640147e-05,0.9486393657054368,2583.905573606491,rollout,0.3778117597103119,arithmetic
77,-0.001801589414011687,0.37937211501598356,,1.3369502053292257e-05,0.9292619952918207,2771.5849771499634,rollout,,arithmetic
78,-0.003433264816645533,0.37877221894264224,0.3774189075920731,1.2359594482598444e-05,0.9105600011929198,2651.3114404678345,rollout,0.3784513771533966,arithmetic
79,-0.00203921730897855,0.3786116205453873,,1.1387326887403332e-05,0.8925522147314914,2243.662663459778,rollout,,arithmetic
80,-0.0013147949005651754,0.3773073074817658,0.3735815004329197,1.0453658778440112e-05,0.8752567682220472,2202.2006521224976,rollout,0.3786715567111969,arithmetic
81,-0.0004517271977092605,0.37633381551504136,,9.5595115734092e-06,0.8586910767131506,2260.985709667206,rollout,,arithmetic
82,0.0005977211135905235,0.3757603824138641,0.37515753193292767,8.70576768765027e-06,0.8428718204519368,2375.9656970500946,rollout,0.37699276208877563,arithmetic
83,-0.0008810819222708232,0.3751425149440765,,7.893269663304789e-06,0.8278149280885206,2310.0436432361603,rollout,,arithmetic
84,-0.0005651067434228025,0.3751392854452133,0.37635639146901667,7.1228193378287565e-06,0.8135355606371935,2346.709663629532,rollout,0.3774298131465912,arithmetic
85,-0.0012032479527988472,0.3750552321076393,,6.395177052675798e-06,0.8000480962105689,2364.017508506775,rollout,,arithmetic
