epoch,train_loss,train_cost_arithmetic,val_cost_arithmetic,learning_rate,temperature,time_per_epoch,baseline_type,baseline_value,mean_type
0,-0.4834321061770121,0.6519850508371989,0.6476215522852726,0.0001,2.5,925.7870700359344,rollout,0.6379428505897522,arithmetic
1,-0.42545448780059814,0.646176458199819,,9.997557473810373e-05,2.5,1061.1504940986633,rollout,,arithmetic
2,-0.47749251206715904,0.6078562108675639,0.5548929417855106,9.990232305719946e-05,2.5,1077.2600164413452,rollout,0.5518425703048706,arithmetic
3,-0.32693707406520844,0.5644095969200135,,9.978031724785248e-05,2.5,1089.2199790477753,rollout,,arithmetic
4,-0.31819503724575043,0.5559871045748392,0.5397726098599378,9.960967771506668e-05,2.5,1091.5690002441406,rollout,0.5414531230926514,arithmetic
5,-0.46989686767260236,0.5493669025103252,,9.939057285945934e-05,2.5,1088.9082205295563,rollout,,arithmetic
6,-0.49457635084788004,0.5433475478490194,0.5363762835622765,9.912321891107012e-05,2.5,1100.4519069194794,rollout,0.5299406051635742,arithmetic
7,-0.5309599363803863,0.5410471534729004,,9.880787971596802e-05,2.5,1107.1870625019073,rollout,,arithmetic
8,-0.470059894323349,0.5374485317866008,0.5209190380119253,9.844486647586726e-05,2.5,1111.776793718338,rollout,0.5189781188964844,arithmetic
9,-0.3571922512849172,0.52779150168101,,9.80345374410087e-05,2.0500000000000003,1091.009635925293,rollout,,arithmetic
10,-0.3386286207040151,0.5254242912928263,0.5157745105971117,9.757729755661012e-05,2.0500000000000003,1111.784333705902,rollout,0.5054094791412354,arithmetic
11,-0.3607544336716334,0.5139087561766307,,9.707359806323419e-05,1.6810000000000003,1090.0072634220123,rollout,,arithmetic
12,-0.3745218445857366,0.48863614479700723,0.4631910942553077,9.652393605146847e-05,1.6810000000000003,1103.8910810947418,rollout,0.45819371938705444,arithmetic
13,-0.25075666248798373,0.47016378919283547,,9.592885397135708e-05,1.3784200000000004,1107.985404253006,rollout,,arithmetic
14,-0.26955437183380127,0.4630487004915873,0.44718620108324103,9.5288939097068e-05,1.3784200000000004,1145.4881844520569,rollout,0.4477902352809906,arithmetic
15,-0.22472019801537196,0.4572334905465444,,9.460482294732424e-05,1.1303044000000004,1130.346708059311,rollout,,arithmetic
