epoch,train_loss,train_cost,val_cost,learning_rate,temperature,baseline_type,baseline_value
56,-0.06282464429736137,0.5241918644077749,0.5221027657772542,4.122462492800665e-05,0.49447767370863904,rollout,0.5265386700630188
57,-0.06553539598360658,0.5259565864525861,,3.9701909550871175e-05,0.583483654976194,rollout,0.5263367891311646
58,-0.057973382584750655,0.525018567998569,,3.81898505853397e-05,0.583483654976194,rollout,0.5260088443756104
59,-0.08020718235522509,0.5242567195265359,,3.668994025105817e-05,0.583483654976194,rollout,0.5259233117103577
60,-0.08621904348954558,0.5254757292837172,0.5298328792533047,3.520365877844013e-05,0.583483654976194,rollout,0.5257896184921265
61,-0.07229687999933958,0.5242260747020394,,3.373247294785809e-05,0.47845659708047916,rollout,0.5257731676101685
62,-0.05989790128543973,0.5230807078044202,,3.227783464210847e-05,0.47845659708047916,rollout,0.5252650380134583
63,-0.05917315904051065,0.5241333863328778,,3.0841179413578366e-05,0.47845659708047916,rollout,0.5249645709991455
64,-0.060028937757015226,0.523692710758856,0.5348378212909422,2.9423925067528915e-05,0.47845659708047916,rollout,0.5247699022293091
65,-0.043976566549390556,0.5226013596036831,,2.8027470262892447e-05,0.3923344096059929,rollout,0.5240521430969238
66,-0.05785079293884337,0.5220024211533647,,2.6653193131965096e-05,0.3923344096059929,rollout,0.5244746804237366
67,-0.04808749182149768,0.5229591858982569,,2.530244992035663e-05,0.3923344096059929,rollout,0.5244007110595703
68,-0.056599660199135544,0.5236338333114791,0.5276940782348777,2.3976573648539666e-05,0.3923344096059929,rollout,0.5246129631996155
69,-0.06952452619560062,0.5231433972726255,,2.2676872796319543e-05,0.4629546033350716,rollout,0.524892270565033
70,-0.05833743286319077,0.5227539714815276,,2.1404630011522596e-05,0.4629546033350716,rollout,0.5250499248504639
71,-0.062168489396572116,0.5218680466299184,,2.016110084417767e-05,0.4629546033350716,rollout,0.5250769853591919
72,-0.05748400869779289,0.5221030702176179,0.5196004001602877,1.894751250743987e-05,0.4629546033350716,rollout,0.5250922441482544
73,-0.08454432155936957,0.5231332584223375,,1.776506266647925e-05,0.5462864319353845,rollout,0.5250753164291382
74,-0.055711305467411876,0.5219211418134058,,1.661491825652992e-05,0.5462864319353845,rollout,0.5247884392738342
75,-0.06201397628523409,0.5216780444793336,,1.549821433126591e-05,0.5462864319353845,rollout,0.5244667530059814
76,-0.06412086226046085,0.5216333382401028,0.5145658135740857,1.4416052942640147e-05,0.5462864319353845,rollout,0.5235157012939453
77,-0.056057393439114096,0.5211449835422053,,1.3369502053292257e-05,0.44795487418701535,rollout,0.5236647725105286
78,-0.05181928776670247,0.5220553172472105,,1.2359594482598444e-05,0.44795487418701535,rollout,0.5236592888832092
79,-0.05412739671766758,0.5211104342398294,,1.1387326887403332e-05,0.44795487418701535,rollout,0.5228967666625977
80,-0.04499108586460352,0.5225314883553493,0.524975134144174,1.0453658778440112e-05,0.44795487418701535,rollout,0.5231348872184753
81,-0.040756356213241814,0.5210189786416246,,9.5595115734092e-06,0.3673229968333526,rollout,0.5230226516723633
82,-0.04782762676011771,0.5213964369425536,,8.70576768765027e-06,0.3673229968333526,rollout,0.5228248834609985
83,-0.04770127044990659,0.5203480362426807,,7.893269663304789e-06,0.3673229968333526,rollout,0.5231010317802429
84,-0.04166129156015813,0.5209694770480802,0.5295002348361739,7.1228193378287565e-06,0.3673229968333526,rollout,0.5236822366714478
85,-0.03588063598610461,0.5210299666310592,,6.395177052675798e-06,0.3012048574033492,rollout,0.5238474011421204
86,-0.036132480264641345,0.522014597583031,,5.711060902932045e-06,0.3012048574033492,rollout,0.5238274335861206
87,-0.032263957688119266,0.5210834030908625,,5.071146028642947e-06,0.3012048574033492,rollout,0.5241608023643494
88,-0.03422915764851495,0.5208610762845797,0.519087731935087,4.476063948531561e-06,0.3012048574033492,rollout,0.5239726305007935
89,-0.034445997425355014,0.5203895343221566,,3.926401936765843e-06,0.35542173173595204,rollout,0.5239435434341431
90,-0.03856270621996373,0.5212469112092152,,3.4227024433899027e-06,0.35542173173595204,rollout,0.5238094925880432
91,-0.04109739520121366,0.5199966895568856,,2.9654625589913256e-06,0.35542173173595204,rollout,0.5237988829612732
92,-0.035924062109552325,0.5201273914188799,0.5157959481191792,2.5551335241327686e-06,0.35542173173595204,rollout,0.5237552523612976
93,-0.050820982083678246,0.5204916389451804,,2.1921202840320086e-06,0.4193976434484234,rollout,0.5236231684684753
94,-0.058432130925357345,0.5199975376846332,,1.8767810889299092e-06,0.4193976434484234,rollout,0.5230773687362671
95,-0.05100920165888965,0.5216795944798323,,1.6094271405406865e-06,0.4193976434484234,rollout,0.5224742889404297
96,-0.03663995455252007,0.5211173207891434,0.519516552275349,1.3903222849333511e-06,0.4193976434484234,rollout,0.5226699113845825
97,-0.04494593524374068,0.5209379584416137,,1.2196827521475405e-06,0.3439060676277072,rollout,0.522407054901123
98,-0.03554800234735012,0.5207931275679497,,1.097676942800558e-06,0.3439060676277072,rollout,0.5224564075469971
99,-0.036360874818637964,0.5205759502318721,,1.0244252618962857e-06,0.3439060676277072,rollout,0.522146999835968
100,-0.031142828953452408,0.5208522504291492,0.5217731775297282,1e-06,0.3439060676277072,rollout,0.5213918685913086
