epoch,train_loss,train_cost,learning_rate,temperature,val_cost
0,-1.2474123239517212,0.6733619009921419,5e-05,3.5,0.6422337031672014
1,-1.0992282629013062,0.6690805654115299,4.9970488677026725e-05,3.5,
2,-1.1740859746932983,0.6842316340878491,4.9882025803468826e-05,3.5,
3,-1.1245313882827759,0.6683519662252096,4.9734824494137143e-05,3.5,
4,-1.19064199924469,0.667971251916427,4.952923936987915e-05,3.5,0.6309579458133767
5,-1.1318652629852295,0.6734441926510392,4.926576570326633e-05,3.5,
6,-1.1689071655273438,0.6736903196978877,4.894503822543912e-05,3.5,
7,-1.2232547998428345,0.672486039748972,4.856782959698401e-05,3.5,
8,-1.0971788167953491,0.6679108472889578,4.813504854652653e-05,3.5,0.6334852484894147
9,-1.0766552686691284,0.6591654545670496,4.764773768152437e-05,3.5,
10,-1.043686866760254,0.6611246067284497,4.71070709765347e-05,3.5,
11,-1.0155441761016846,0.6595220505840761,4.651435094500667e-05,3.5,
12,-1.01853609085083,0.657971810630564,4.587100550141236e-05,3.5,0.6305113941782501
13,-1.0009074211120605,0.6648290505280376,4.51785845212758e-05,3.5,
14,-1.0353319644927979,0.6692690586204961,4.443875610738706e-05,3.5,
15,-0.9884848594665527,0.6596013854102298,4.36533025711965e-05,3.5,
16,-0.9699715375900269,0.6680246894737929,4.2824116139070415e-05,3.5,0.6265580499469988
17,-0.8584049940109253,0.6501890955759226,4.195319439375195e-05,2.625,
18,-0.9330135583877563,0.659360020913797,4.104263546200931e-05,2.625,
19,-0.9421411156654358,0.6670125799005814,4.009463296006462e-05,2.625,
20,-0.9697844386100769,0.6611892648649175,3.911147070898025e-05,2.625,0.627430652331316
21,-0.8352686762809753,0.642864478802321,3.8095517232733925e-05,1.96875,
22,-0.8134541511535645,0.6529052729068485,3.704922005223694e-05,1.96875,
23,-0.7643556594848633,0.6553266073030731,3.5975099789041905e-05,1.96875,
24,-0.7535195350646973,0.6491990187884216,3.48757440929447e-05,1.96875,0.6263718670049508
25,-0.6963554620742798,0.6493145184467592,3.375380140810938e-05,1.4765625,
26,-0.7500379681587219,0.6517996030904795,3.261197459273432e-05,1.4765625,
27,-0.7264911532402039,0.6535072236619153,3.145301440762996e-05,1.4765625,
28,-0.6856557130813599,0.6493042698061069,3.027971288939514e-05,1.4765625,0.6312836478440855
29,-0.6320104002952576,0.6479236097713339,2.9094896624156353e-05,1.107421875,
30,-0.5780640244483948,0.6488417498104919,2.7901419938074233e-05,1.107421875,
31,-0.5810378789901733,0.6425829115392928,2.6702158021021737e-05,1.107421875,
32,-0.5358115434646606,0.649494486852312,2.5499999999999993e-05,1.107421875,0.6361049380024215
33,-0.607657253742218,0.6562915421619762,2.4297841978978253e-05,1.38427734375,
34,-0.5224519371986389,0.6477824782948911,2.3098580061925757e-05,1.38427734375,
35,-0.5153456926345825,0.6512159995921758,2.1905103375843633e-05,1.38427734375,
36,-0.4982517957687378,0.649686456078964,2.0720287110604854e-05,1.38427734375,0.6291998860926872
37,-0.45948436856269836,0.6540743984799489,1.9546985592370032e-05,1.7303466796875,
38,-0.4708528518676758,0.6574520626642595,1.838802540726567e-05,1.7303466796875,
39,-0.4143913984298706,0.6555893749001245,1.7246198591890607e-05,1.7303466796875,
40,-0.4195454716682434,0.6564911029418254,1.61242559070553e-05,1.7303466796875,0.6303252263902819
41,-0.43787050247192383,0.6577125339839391,1.5024900210958091e-05,2.162933349609375,
42,-0.3415459096431732,0.6581488962310482,1.3950779947763054e-05,2.162933349609375,
43,-0.32531875371932983,0.658360274565533,1.2904482767266066e-05,2.162933349609375,
44,-0.3237682580947876,0.6594874120109051,1.188852929101975e-05,2.162933349609375,0.6395324015956214
45,-0.3071032166481018,0.6502268380553228,1.0905367039935381e-05,1.6222000122070312,
46,-0.26912587881088257,0.6557187838979892,9.957364537990687e-06,1.6222000122070312,
47,-0.22432290017604828,0.6542813429485264,9.046805606248047e-06,1.6222000122070312,
48,-0.18022003769874573,0.6456984861384953,8.175883860929584e-06,1.6222000122070312,0.6361767363681111
49,-0.22922684252262115,0.6541267091448981,7.346697428803505e-06,2.027750015258789,
50,-0.19102323055267334,0.6577598664604245,6.561243892612941e-06,2.027750015258789,
51,-0.18067005276679993,0.6513054663228266,5.821415478724199e-06,2.027750015258789,
52,-0.14399880170822144,0.6547159070275896,5.128994498587636e-06,2.027750015258789,0.6287762513521522
53,-0.1717282086610794,0.6575964217597172,4.4856490549933335e-06,2.5346875190734863,
54,-0.1580245941877365,0.6524072208669879,3.892929023465302e-06,2.5346875190734863,
55,-0.09996212273836136,0.6493907208069978,3.352262318475636e-06,2.5346875190734863,
56,-0.12824416160583496,0.6488914705243166,2.8649514534734733e-06,2.5346875190734863,0.6286542244654078
57,-0.09865698218345642,0.6442942720953976,2.4321704030159916e-06,1.9010156393051147,
58,-0.08192530274391174,0.6482884354041818,2.0549617745608826e-06,1.9010156393051147,
59,-0.11203811317682266,0.6489516592932902,1.7342342967336717e-06,1.9010156393051147,
60,-0.09118984639644623,0.6440317459723945,1.470760630120854e-06,1.9010156393051147,0.6330324137619547
61,-0.06576838344335556,0.6482453537819486,1.2651755058628648e-06,1.425761729478836,
62,-0.05638059601187706,0.6501540852706211,1.1179741965311779e-06,1.425761729478836,
63,-0.07106677442789078,0.6398891734368892,1.029511322973276e-06,1.425761729478836,
64,-0.06809156388044357,0.6395280265846022,1e-06,1.425761729478836,0.6281988016884426
