epoch,train_loss,train_cost_arithmetic,val_cost_arithmetic,learning_rate,temperature,time_per_epoch,baseline_type,baseline_value,mean_type
0,-0.6124198228120804,0.6820819675922394,0.6673004948534071,0.0001,2.5,4.0747435092926025,rollout,0.6383492350578308,arithmetic
1,-0.6406665354967117,0.6642217457294464,0.6622994430363178,7.525e-05,2.5,3.4714906215667725,rollout,0.6410095691680908,arithmetic
2,-0.3979931816458702,0.6593799769878388,0.6494105760939419,2.5750000000000013e-05,2.5,3.506410837173462,rollout,0.6405368447303772,arithmetic
3,-0.27170295361429453,0.6579553663730622,0.6706827473826706,1e-06,2.5,3.518855571746826,rollout,0.639803409576416,arithmetic
