epoch,train_loss,train_cost_arithmetic,val_cost_arithmetic,learning_rate,temperature,time_per_epoch,baseline_type,baseline_value,mean_type
0,-0.756645929813385,0.6403434753417969,0.6404917629552074,0.00015,1.9998332973947135,479.6013000011444,rollout,0.6342750787734985,arithmetic
1,-0.7178457963466645,0.6376524567604065,,0.000149983660918876,2.0,385.2615876197815,rollout,,arithmetic
2,-0.6925756257772445,0.6354583466053009,,0.00014993465084236495,1.9998332973947135,388.89663767814636,rollout,,arithmetic
3,-0.8054778373241425,0.6204421186447143,,0.00014985299126790623,1.9993332636848773,404.26365971565247,rollout,0.5300167798995972,arithmetic
4,-0.7518892306089401,0.5454304671287536,,0.00014973871801408808,1.998500121155617,450.67111468315125,rollout,,arithmetic
5,-0.6000944119691849,0.53092245221138,0.5150026081537362,0.00014959188120493636,1.9973342401723464,406.4158320426941,rollout,,arithmetic
6,-0.50998076826334,0.5265679347515106,,0.0001494125452479286,1.995836139016125,407.1105341911316,rollout,0.5118681788444519,arithmetic
7,-0.4322056221961975,0.5206322205066681,,0.00014920078880574262,1.994006483653262,390.26139426231384,rollout,,arithmetic
8,-0.34693695813417436,0.5147275733947754,,0.0001489567047617526,1.9918460874392654,459.05644512176514,rollout,,arithmetic
9,-0.38767337262630464,0.5073957425355912,,0.0001486804001792873,1.9893559107572751,393.96856212615967,rollout,0.49506333470344543,arithmetic
10,-0.3439830966293812,0.49587923765182496,0.46894910954870284,0.0001483719962546685,1.9865370605911326,401.2405676841736,rollout,,arithmetic
11,-0.4155800759792328,0.45255479037761687,,0.00014803162826405042,1.983390790033282,380.21218729019165,rollout,,arithmetic
12,-0.48296816915273666,0.42728698790073394,,0.000147659445504083,1.9799184977277202,411.60047817230225,rollout,0.4070063829421997,arithmetic
13,-0.3383025632798672,0.4152292835712433,,0.0001472556112264255,1.976121727248244,409.53031945228577,rollout,,arithmetic
14,-0.32520542457699775,0.4110805356502533,,0.00014682030256613898,1.9720021664122682,350.7459247112274,rollout,,arithmetic
15,-0.3346533998847008,0.40617302775382996,0.3942328904813621,0.00014635371046398894,1.9675616465305237,406.0965349674225,rollout,0.391862690448761,arithmetic
16,-0.2925065402686596,0.40295079469680783,,0.00014585603958269233,1.9628021415929648,414.6034743785858,rollout,,arithmetic
17,-0.29499775394797323,0.40450453460216523,,0.0001453275082171459,1.9577257673912531,409.3983678817749,rollout,,arithmetic
18,-0.2717767681181431,0.39460935473442077,,0.0001447683481986747,1.9523347805782019,395.2784068584442,rollout,0.3880484700202942,arithmetic
19,-0.23193498194217682,0.39454297959804535,,0.00014417880479334328,1.946631577664602,416.45023226737976,rollout,,arithmetic
