epoch,train_loss,train_cost,val_cost,learning_rate,temperature,baseline_type,baseline_value
0,,0.6280325527640072,0.6242662003285939,0.0,5.0,rollout,0.6280325527640072
1,,0.6302774960422308,,0.0,5.0,rollout,0.6302774960422308
2,,0.6375635349414491,,0.0,5.0,rollout,0.6375635349414491
3,,0.6236248225196502,,0.0,5.0,rollout,0.6236248225196502
4,,0.6322134411193548,0.6415114844313383,0.0,5.0,rollout,0.6322134411193548
5,,0.6361901165384216,,0.0,5.0,rollout,0.6361901165384216
6,,0.6399106719061288,,0.0,5.0,rollout,0.6399106719061288
7,,0.6394909791389365,,0.0,5.0,rollout,0.6394909791389365
8,,0.6350879591648819,0.6402704630456143,0.0,5.0,rollout,0.6350879591648819
9,,0.6377873705731696,,0.0,5.0,rollout,0.6377873705731696
10,,0.6357363710691353,,0.0,5.0,rollout,0.6357363710691353
11,,0.6320770044228105,,0.0,5.0,rollout,0.6320770044228105
12,,0.6299164125600283,0.645903925462022,0.0,5.0,rollout,0.6299164125600283
13,,0.6296485302730263,,0.0,5.0,rollout,0.6296485302730263
14,,0.6358827666027705,,0.0,5.0,rollout,0.6358827666027705
15,,0.6339574635602006,,0.0,5.0,rollout,0.6339574635602006
16,,0.6361735608933629,0.6276396088592636,0.0,5.0,rollout,0.6361735608933629
17,,0.6351832760316984,,0.0,5.0,rollout,0.6351832760316984
18,,0.6294777398333877,,0.0,5.0,rollout,0.6294777398333877
19,,0.6326378377406476,,0.0,5.0,rollout,0.6326378377406476
20,,0.644769704786164,0.6493654379625963,0.0,5.0,rollout,0.644769704786164
21,,0.6265511345246575,,0.0,5.0,rollout,0.6265511345246575
22,,0.6327626264257833,,0.0,5.0,rollout,0.6327626264257833
23,,0.6273200927739586,,0.0,5.0,rollout,0.6273200927739586
24,,0.6410162639902977,0.6352764947733643,0.0,5.0,rollout,0.6410162639902977
25,,0.624771649279217,,0.0,4.25,rollout,0.624771649279217
26,,0.6273299535158688,,0.0,4.25,rollout,0.6273299535158688
27,,0.6268872967100051,,0.0,4.25,rollout,0.6268872967100051
28,,0.6291328009586596,0.6211606335544706,0.0,4.25,rollout,0.6291328009586596
29,,0.631191271040751,,0.0,3.6125,rollout,0.631191271040751
30,,0.6292469640075385,,0.0,3.6125,rollout,0.6292469640075385
31,,0.6362089325740989,,0.0,3.6125,rollout,0.6362089325740989
32,,0.6443400809934949,0.618903810907699,0.0,3.6125,rollout,0.6443400809934949
33,,0.6289114179289851,,0.0,3.0706249999999997,rollout,0.6289114179289851
34,,0.6346120089285563,,0.0,3.0706249999999997,rollout,0.6346120089285563
35,,0.6425541720261838,,0.0,3.0706249999999997,rollout,0.6425541720261838
36,,0.6379753741396457,0.6359172110413589,0.0,3.0706249999999997,rollout,0.6379753741396457
37,,0.6358852597210417,,0.0,2.6100312499999996,rollout,0.6358852597210417
38,,0.6286848291657792,,0.0,2.6100312499999996,rollout,0.6286848291657792
39,,0.6235659125199332,,0.0,2.6100312499999996,rollout,0.6235659125199332
40,,0.6345878549066686,0.6254496185339637,0.0,2.6100312499999996,rollout,0.6345878549066686
41,,0.6335306738916449,,0.0,2.2185265624999997,rollout,0.6335306738916449
42,,0.6381762713457946,,0.0,2.2185265624999997,rollout,0.6381762713457946
43,,0.6370018565634011,,0.0,2.2185265624999997,rollout,0.6370018565634011
44,,0.6275990554195781,0.6333946691763501,0.0,2.2185265624999997,rollout,0.6275990554195781
45,,0.6381468421242502,,0.0,2.5513055468749997,rollout,0.6381468421242502
46,,0.6246332978803182,,0.0,2.5513055468749997,rollout,0.6246332978803182
47,,0.6310829311637749,,0.0,2.5513055468749997,rollout,0.6310829311637749
48,,0.6283865402637863,0.6418305570757414,0.0,2.5513055468749997,rollout,0.6283865402637863
49,,0.636093578401003,,0.0,2.9340013789062493,rollout,0.636093578401003
50,,0.6407154226186018,,0.0,2.9340013789062493,rollout,0.6407154226186018
51,,0.6333542524316623,,0.0,2.9340013789062493,rollout,0.6333542524316623
52,,0.6478972759304914,0.6208745496996368,0.0,2.9340013789062493,rollout,0.6478972759304914
53,,0.6262220976151178,,0.0,3.3741015857421863,rollout,0.6262220976151178
54,,0.6348292973617411,,0.0,3.3741015857421863,rollout,0.6348292973617411
55,,0.6372384017117144,,0.0,3.3741015857421863,rollout,0.6372384017117144
56,,0.6266886858624873,0.6343219818502024,0.0,3.3741015857421863,rollout,0.6266886858624873
57,,0.6354247394724081,,0.0,3.880216823603514,rollout,0.6354247394724081
58,,0.6351866336084191,,0.0,3.880216823603514,rollout,0.6351866336084191
59,,0.6413357185120903,,0.0,3.880216823603514,rollout,0.6413357185120903
60,,0.6386483110065663,0.6343121342988842,0.0,3.880216823603514,rollout,0.6386483110065663
61,,0.6391967721623147,,0.0,3.298184300062987,rollout,0.6391967721623147
62,,0.6226168538622918,,0.0,3.298184300062987,rollout,0.6226168538622918
63,,0.6334717610555559,,0.0,3.298184300062987,rollout,0.6334717610555559
64,,0.638724703239685,0.6212490946654782,0.0,3.298184300062987,rollout,0.638724703239685
65,,0.6317559957422172,,0.0,2.8034566550535387,rollout,0.6317559957422172
66,,0.6504775791349066,,0.0,2.8034566550535387,rollout,0.6504775791349066
67,,0.634715416007742,,0.0,2.8034566550535387,rollout,0.634715416007742
68,,0.6287424785390827,0.6176386344710458,0.0,2.8034566550535387,rollout,0.6287424785390827
69,,0.638180389602292,,0.0,2.382938156795508,rollout,0.638180389602292
70,,0.6335184579809231,,0.0,2.382938156795508,rollout,0.6335184579809231
71,,0.6312995083413044,,0.0,2.382938156795508,rollout,0.6312995083413044
72,,0.6364479136170215,0.6271302369449836,0.0,2.382938156795508,rollout,0.6364479136170215
73,,0.6390990688663648,,0.0,2.0254974332761817,rollout,0.6390990688663648
74,,0.6384660029277336,,0.0,2.0254974332761817,rollout,0.6384660029277336
75,,0.6286799404916812,,0.0,2.0254974332761817,rollout,0.6286799404916812
76,,0.6364384158251435,0.6365627593220246,0.0,2.0254974332761817,rollout,0.6364384158251435
77,,0.6307762008851683,,0.0,1.7216728182847545,rollout,0.6307762008851683
78,,0.6408404318772145,,0.0,1.7216728182847545,rollout,0.6408404318772145
79,,0.6321500170800707,,0.0,1.7216728182847545,rollout,0.6321500170800707
80,,0.6276324405774104,0.6329852508669026,0.0,1.7216728182847545,rollout,0.6276324405774104
