epoch,train_loss,train_cost,val_cost,learning_rate,temperature,baseline_type,baseline_value
40,-0.7537678241729736,0.6607952275087815,0.6515999431009314,0.00015050000000000003,3.4517663281249984,rollout,0.6047171354293823
41,-0.6416091322898865,0.6538010854525614,,0.00014463065754401932,2.9340013789062485,rollout,
42,-0.5457839250564576,0.6445442397466954,,0.00013877036518868723,2.9340013789062485,rollout,0.6049953699111938
43,-0.5382835149765015,0.6465205433742305,,0.00013292815908005334,2.9340013789062485,rollout,
44,-0.5868293225765229,0.6485356334451916,0.657719026574303,0.00012711304747648557,2.9340013789062485,rollout,0.6018964648246765
45,-0.6754533171653747,0.6586291774666382,,0.00012133399685858888,3.3741015857421854,rollout,
46,-0.6373491406440734,0.6480557369984016,,0.0001155999181035422,3.3741015857421854,rollout,0.6003844141960144
47,-0.6457593679428101,0.6524798730712249,,0.00010991965274517141,3.3741015857421854,rollout,
48,-0.5990974426269531,0.6495471161337307,0.6560529778770577,0.0001043019593409454,3.3741015857421854,rollout,0.599690854549408
49,-0.498693186044693,0.6440571366061146,,9.875549996691486e-05,3.880216823603513,rollout,
50,-0.440909081697464,0.6502339797164605,,9.328882686141912e-05,3.880216823603513,rollout,0.601028561592102
51,-0.5791225612163544,0.6486554635238133,,8.791036923815458e-05,3.880216823603513,rollout,
52,-0.4549210131168365,0.6609817741450701,0.6386718760512456,8.26284202889378e-05,3.880216823603513,rollout,0.5999090671539307
53,-0.391670286655426,0.6353325052634965,,7.745112439620525e-05,4.46224934714404,rollout,
54,-0.37267984747886657,0.6429779990502579,,7.238646457496569e-05,4.46224934714404,rollout,0.602374792098999
55,-0.4218130767345428,0.6503264797510226,,6.744225016356949e-05,4.46224934714404,rollout,
56,-0.46912933588027955,0.6418744820680142,0.6487479828703033,6.262610478227531e-05,4.46224934714404,rollout,0.601222038269043
57,-0.28396289646625517,0.6363905618175454,,5.794545457817988e-05,3.792911945072434,rollout,
58,-0.38459675312042235,0.6355112779162899,,5.340751677463759e-05,3.792911945072434,rollout,0.6021279096603394
59,-0.3765471577644348,0.6442425022463151,,4.901928854282526e-05,3.792911945072434,rollout,
60,-0.3692454814910889,0.6408345853330326,0.6484990081068284,4.4787536212611175e-05,3.792911945072434,rollout,0.6016406416893005
61,-0.3154914677143097,0.6471503009654624,,4.071878483936501e-05,3.2239751533115686,rollout,
62,-0.33148244619369505,0.6362989178404598,,3.681930814279539e-05,3.2239751533115686,rollout,0.60288405418396
63,-0.3153729557991028,0.6377853182944836,,3.309511883332863e-05,3.2239751533115686,rollout,
64,-0.22530301809310913,0.6311550748742192,0.6348435134416173,2.9551959340945387e-05,3.2239751533115686,rollout,0.6021369099617004
65,-0.2752532780170441,0.639291319447345,,2.619529296076953e-05,2.7403788803148332,rollout,
66,-0.28176364600658416,0.6495693331116394,,2.3030295429063227e-05,2.7403788803148332,rollout,0.6094523668289185
67,-0.2916145533323288,0.6417091921967988,,2.0061846942616862e-05,2.7403788803148332,rollout,
68,-0.20781108736991882,0.6322441579271546,0.6169772704751884,1.729452463383902e-05,2.7403788803148332,rollout,0.6113331913948059
69,-0.19509869664907456,0.6370406495684042,,1.4732595513150342e-05,2.329322048267608,rollout,
70,-0.2111431062221527,0.6309639701339295,,1.2380009889562637e-05,2.329322048267608,rollout,0.6077214479446411
71,-0.22375841140747071,0.6350414290770956,,1.0240395279588622e-05,2.329322048267608,rollout,
72,-0.2515005707740784,0.6404607068667864,0.6282484392686165,8.31705081387455e-06,2.329322048267608,rollout,0.6108906865119934
73,-0.15355729460716247,0.6327733004502157,,6.612942150179751e-06,1.9799237410274668,rollout,
74,-0.175912806391716,0.6382731776164843,,5.130696900547356e-06,1.9799237410274668,rollout,0.61139976978302
75,-0.26639060080051424,0.6344352144815764,,3.872600579717052e-06,1.9799237410274668,rollout,
76,-0.2191193401813507,0.6342347170129659,0.631744205007155,2.840593081026921e-06,1.9799237410274668,rollout,0.6131925582885742
77,-0.28000971078872683,0.6411220297091765,,2.0362656852385196e-06,1.6829351798733467,rollout,
78,-0.20798137784004211,0.6400716519306835,,1.4608586068973696e-06,1.6829351798733467,rollout,0.6206536889076233
79,-0.18448110818862914,0.6303809224615108,,1.1152590820119264e-06,1.6829351798733467,rollout,
80,-0.11517443507909775,0.6292541975425892,0.6472846962062304,1e-06,1.6829351798733467,rollout,0.6201444864273071
