instance_id,n,cost,cpc,solve_time,seed
1,20,8.14606630062987,0.40730331503149353,2.110196590423584,7000
2,20,6.984270210953432,0.3492135105476716,2.005734920501709,7001
3,20,6.585164082123596,0.3292582041061798,2.003575325012207,7002
4,20,5.302964636248554,0.2651482318124277,2.003607988357544,7003
5,20,5.61541559944222,0.280770779972111,2.00268292427063,7004
6,20,6.367672257275582,0.3183836128637791,2.003063678741455,7005
7,20,5.190905487497847,0.2595452743748924,2.0027124881744385,7006
8,20,6.235937690563981,0.31179688452819904,2.002303123474121,7007
9,20,7.832626106606099,0.391631305330305,2.0023834705352783,7008
10,20,6.771316892193948,0.3385658446096974,2.0021283626556396,7009
11,20,7.224674179660648,0.3612337089830324,2.003528118133545,7010
12,20,5.760980910084195,0.28804904550420973,2.0048177242279053,7011
13,20,5.274217588703492,0.2637108794351746,2.005530834197998,7012
14,20,6.7988409804167285,0.3399420490208364,2.002570867538452,7013
15,20,5.466142222721494,0.2733071111360747,2.002856731414795,7014
16,20,5.224395042749682,0.2612197521374841,2.0021252632141113,7015
17,20,6.12378389969105,0.3061891949845525,2.003392219543457,7016
18,20,7.073036732807756,0.3536518366403878,2.004605531692505,7017
19,20,6.112836471623063,0.30564182358115316,2.0026650428771973,7018
20,20,4.928163593591469,0.24640817967957346,2.0019705295562744,7019
21,20,7.57550785593648,0.378775392796824,2.002121925354004,7020
22,20,6.727176006616701,0.33635880033083504,2.001574754714966,7021
23,20,7.163151614987431,0.35815758074937154,2.0028505325317383,7022
24,20,6.895843739051431,0.3447921869525715,2.0020787715911865,7023
25,20,8.329852742794642,0.4164926371397321,2.002718448638916,7024
26,20,8.875103735291658,0.4437551867645829,2.0025839805603027,7025
27,20,8.108375598455632,0.40541877992278164,2.002214193344116,7026
28,20,7.199118547371963,0.35995592736859816,2.0030264854431152,7027
29,20,5.831601368015778,0.29158006840078887,2.0018463134765625,7028
30,20,7.231264453458541,0.36156322267292706,2.002506971359253,7029
31,20,6.078116858398592,0.3039058429199296,2.0016303062438965,7030
32,20,7.067413055061367,0.35337065275306834,2.0019772052764893,7031
33,20,7.8791680694866955,0.39395840347433475,2.0020792484283447,7032
34,20,6.795018366976735,0.33975091834883675,2.0018959045410156,7033
35,20,7.484794435764821,0.37423972178824105,2.0020549297332764,7034
36,20,7.005344745018402,0.35026723725092007,2.0028953552246094,7035
37,20,5.533329496962342,0.27666647484811707,2.002215623855591,7036
38,20,6.341289736577375,0.31706448682886873,2.0025253295898438,7037
39,20,6.76240260029885,0.3381201300149425,2.0022833347320557,7038
40,20,6.696717189379511,0.33483585946897554,2.0022943019866943,7039
41,20,7.559743625735985,0.37798718128679926,2.0020804405212402,7040
42,20,6.172098927287793,0.3086049463643897,2.0020036697387695,7041
43,20,6.584088731537085,0.3292044365768542,2.002493143081665,7042
44,20,6.4601821796401255,0.3230091089820063,2.0024404525756836,7043
45,20,6.375980629981481,0.31879903149907407,2.002394914627075,7044
46,20,6.664384288474456,0.3332192144237228,2.0022425651550293,7045
47,20,6.07463715668444,0.30373185783422196,2.002840995788574,7046
48,20,6.309474480848333,0.3154737240424167,2.002497434616089,7047
49,20,6.024119285055126,0.3012059642527563,2.002220392227173,7048
50,20,4.8977596058788375,0.24488798029394188,2.002878427505493,7049
51,20,7.181593216242025,0.35907966081210124,2.0025582313537598,7050
52,20,6.917394423773719,0.345869721188686,2.00253963470459,7051
53,20,6.601239957864341,0.33006199789321705,2.0023341178894043,7052
54,20,6.42349346089265,0.3211746730446325,2.002034902572632,7053
55,20,6.1889479922696955,0.3094473996134848,2.004585027694702,7054
56,20,7.7692916929098494,0.3884645846454925,2.002478837966919,7055
57,20,6.405563050349306,0.3202781525174653,2.0021302700042725,7056
58,20,7.221030730699838,0.3610515365349919,2.001877784729004,7057
59,20,4.931333586791054,0.24656667933955273,2.0021822452545166,7058
60,20,6.2795796495372045,0.31397898247686024,2.00345516204834,7059
61,20,8.162272542604269,0.40811362713021343,2.0028324127197266,7060
62,20,5.442915872477688,0.27214579362388436,2.002091884613037,7061
63,20,5.985020616575877,0.29925103082879384,2.0022270679473877,7062
64,20,7.103167071538741,0.35515835357693704,2.00191593170166,7063
65,20,7.746129350719115,0.38730646753595577,2.0012106895446777,7064
66,20,7.791271219924122,0.3895635609962061,2.002392292022705,7065
67,20,6.539712031358373,0.32698560156791867,2.0029103755950928,7066
68,20,6.099255367514465,0.3049627683757233,2.00191068649292,7067
69,20,7.065008121799312,0.3532504060899656,2.0022454261779785,7068
70,20,7.623066072822944,0.3811533036411472,2.002683401107788,7069
71,20,5.873325867089516,0.2936662933544758,2.002100944519043,7070
72,20,6.900858671779188,0.34504293358895943,2.002366542816162,7071
73,20,6.109617691009579,0.30548088455047895,2.0018584728240967,7072
74,20,7.648867994109115,0.38244339970545577,2.002565860748291,7073
75,20,7.182222017822795,0.35911110089113973,2.0029075145721436,7074
76,20,7.443499155461146,0.3721749577730573,2.002443552017212,7075
77,20,9.779244023844871,0.48896220119224354,2.0022146701812744,7076
78,20,6.3041867031964545,0.31520933515982275,2.004774570465088,7077
79,20,6.2837632883241294,0.31418816441620645,2.00223445892334,7078
80,20,6.4666218288015145,0.3233310914400757,2.001481533050537,7079
81,20,5.1179431260468435,0.25589715630234217,2.002565383911133,7080
82,20,6.144050613649182,0.3072025306824591,2.002293109893799,7081
83,20,6.785719690658954,0.3392859845329477,2.0030887126922607,7082
84,20,7.561104851764895,0.37805524258824474,2.0019874572753906,7083
85,20,7.205641480051959,0.36028207400259793,2.0020639896392822,7084
86,20,6.266828670236357,0.31334143351181787,2.0021517276763916,7085
87,20,6.609977179369063,0.33049885896845316,2.0020906925201416,7086
88,20,6.209857617559823,0.31049288087799115,2.0029990673065186,7087
89,20,5.231266924423647,0.2615633462211823,2.0025312900543213,7088
90,20,7.322563454120654,0.3661281727060327,2.002265453338623,7089
91,20,5.600841434759911,0.28004207173799556,2.0015203952789307,7090
92,20,5.635749143654936,0.2817874571827468,2.0020337104797363,7091
93,20,5.107114272451768,0.2553557136225884,2.0047035217285156,7092
94,20,5.848419388850786,0.2924209694425393,2.003584861755371,7093
95,20,5.70796355859716,0.285398177929858,2.002411127090454,7094
96,20,6.793106794482331,0.33965533972411655,2.002392530441284,7095
97,20,6.677906049919005,0.33389530249595023,2.0027618408203125,7096
98,20,5.256985011345175,0.2628492505672587,2.0029983520507812,7097
99,20,5.819431277229893,0.29097156386149464,2.003819227218628,7098
100,20,6.963154603534898,0.3481577301767449,2.001927614212036,7099
101,20,7.101059809426545,0.3550529904713272,2.002422571182251,7100
102,20,5.770747139375193,0.28853735696875965,2.0022239685058594,7101
103,20,5.901733908489649,0.29508669542448246,2.0044138431549072,7102
104,20,6.709993149465788,0.3354996574732894,2.002079486846924,7103
105,20,6.634078439172516,0.3317039219586258,2.0016472339630127,7104
106,20,6.868710656071126,0.3434355328035563,2.0023529529571533,7105
107,20,5.461848987658874,0.2730924493829437,2.002347707748413,7106
108,20,7.567493124018902,0.37837465620094507,2.001838207244873,7107
109,20,6.12630169715723,0.3063150848578615,2.004122495651245,7108
110,20,7.8955125825270365,0.39477562912635183,2.00297474861145,7109
111,20,5.4474022486447,0.27237011243223497,2.002321720123291,7110
112,20,6.471104273898924,0.3235552136949462,2.004214286804199,7111
113,20,6.102588442574396,0.3051294221287198,2.002207040786743,7112
114,20,6.385354581606273,0.31926772908031364,2.002229690551758,7113
115,20,7.678920243162537,0.38394601215812685,2.002112865447998,7114
116,20,8.384028850354397,0.41920144251771985,2.0024526119232178,7115
117,20,8.006513393691305,0.4003256696845653,2.0018081665039062,7116
118,20,7.055696597647499,0.3527848298823749,2.0021886825561523,7117
119,20,6.9638594952293,0.348192974761465,2.002267599105835,7118
120,20,8.101470486460183,0.40507352432300914,2.0027873516082764,7119
121,20,5.737828554159966,0.2868914277079983,2.001775026321411,7120
122,20,5.634605422999769,0.28173027114998844,2.0019783973693848,7121
123,20,6.216599943813523,0.31082999719067617,2.002617359161377,7122
124,20,5.836875344157649,0.29184376720788247,2.0023105144500732,7123
125,20,6.399596373678833,0.31997981868394165,2.002204418182373,7124
126,20,7.5223398211513475,0.37611699105756735,2.004336357116699,7125
127,20,6.025722898910907,0.30128614494554534,2.0023038387298584,7126
128,20,8.065509773060132,0.4032754886530066,2.0034241676330566,7127
129,20,6.681628313603019,0.33408141568015093,2.002671718597412,7128
130,20,5.200371736489952,0.26001858682449763,2.0022425651550293,7129
131,20,5.386340859243688,0.2693170429621844,2.0019216537475586,7130
132,20,5.915235962277463,0.29576179811387315,2.002603769302368,7131
133,20,6.276655585830691,0.3138327792915346,2.0025835037231445,7132
134,20,7.116688475543885,0.35583442377719426,2.001692771911621,7133
135,20,7.369719967206939,0.36848599836034696,2.001681089401245,7134
136,20,6.838143372496556,0.3419071686248278,2.0019688606262207,7135
137,20,6.275551900764925,0.31377759503824626,2.0040440559387207,7136
138,20,8.818112810346557,0.44090564051732783,2.002049446105957,7137
139,20,7.1337797067117,0.356688985335585,2.0020976066589355,7138
140,20,6.959141678905371,0.34795708394526853,2.002695322036743,7139
141,20,7.223367199773787,0.36116835998868935,2.0019798278808594,7140
142,20,7.98577059746397,0.3992885298731985,2.002427577972412,7141
143,20,5.806184439738081,0.290309221986904,2.0024068355560303,7142
144,20,7.84673465740567,0.3923367328702835,2.0010712146759033,7143
145,20,6.231344856441118,0.3115672428220559,2.002037525177002,7144
146,20,5.8476164271480515,0.29238082135740256,2.002244472503662,7145
147,20,7.016010137891349,0.35080050689456743,2.0021884441375732,7146
148,20,7.85199870414878,0.392599935207439,2.0021355152130127,7147
149,20,7.053647534075782,0.3526823767037891,2.0030274391174316,7148
150,20,6.708350864882405,0.33541754324412026,2.001987934112549,7149
151,20,7.7483387577386775,0.3874169378869339,2.0021557807922363,7150
152,20,7.299271295159973,0.3649635647579986,2.0020720958709717,7151
153,20,6.288792469270101,0.31443962346350507,2.0024850368499756,7152
154,20,4.860929164352751,0.24304645821763754,2.004634380340576,7153
155,20,6.8699936668390755,0.3434996833419538,2.0024325847625732,7154
156,20,5.388480118652668,0.2694240059326334,2.0025875568389893,7155
157,20,6.7376071364666705,0.3368803568233335,2.0018117427825928,7156
158,20,5.45816563183375,0.2729082815916875,2.002084493637085,7157
159,20,5.890784799541982,0.2945392399770991,2.0060198307037354,7158
160,20,7.626427297646309,0.38132136488231544,2.0022132396698,7159
161,20,5.536738438499546,0.2768369219249773,2.0021839141845703,7160
162,20,6.939232741113245,0.34696163705566224,2.0021305084228516,7161
163,20,5.81384140784913,0.2906920703924565,2.0031344890594482,7162
164,20,6.106759753103546,0.3053379876551773,2.003929615020752,7163
165,20,6.602728047475053,0.33013640237375264,2.002836227416992,7164
166,20,7.1928264007530185,0.3596413200376509,2.0015690326690674,7165
167,20,6.774225552549044,0.33871127762745223,2.0030808448791504,7166
168,20,6.443204477844983,0.32216022389224913,2.0019497871398926,7167
169,20,5.149519644763451,0.2574759822381726,2.0024805068969727,7168
170,20,5.68920761066832,0.284460380533416,2.0035855770111084,7169
171,20,6.427040293506314,0.3213520146753157,2.0031070709228516,7170
172,20,7.133064648639853,0.35665323243199265,2.0026626586914062,7171
173,20,7.529364530519748,0.37646822652598744,2.003624677658081,7172
174,20,6.712039029583481,0.33560195147917404,2.0028603076934814,7173
175,20,8.000457150279399,0.40002285751396993,2.003350257873535,7174
176,20,7.310181061652133,0.36550905308260667,2.0025949478149414,7175
177,20,5.0389213369178485,0.25194606684589244,2.002622127532959,7176
178,20,7.235284778518545,0.36176423892592724,2.002666473388672,7177
179,20,7.842777686403548,0.3921388843201774,2.003319263458252,7178
180,20,5.85905246236242,0.292952623118121,2.0027308464050293,7179
181,20,5.828052667026392,0.2914026333513196,2.0034046173095703,7180
182,20,8.230018273833315,0.41150091369166575,2.0017757415771484,7181
183,20,5.960491427527899,0.29802457137639493,2.001950263977051,7182
184,20,6.670827696771807,0.33354138483859036,2.0024571418762207,7183
185,20,6.4687765218560624,0.3234388260928031,2.0012407302856445,7184
