n_customers,solver,instance_id,status,time,cpc
20,exact_ortools_vrp,1,success,0.07457089424133301,0.3741654922794886
20,exact_ortools_vrp,2,success,0.14629220962524414,0.37999711250908885
20,exact_ortools_vrp,3,success,0.11376166343688965,0.3311533819492209
20,exact_ortools_vrp,4,success,0.09877967834472656,0.2666119890070991
20,exact_ortools_vrp,5,success,0.1775825023651123,0.4075466557221336
20,exact_ortools_vrp,6,success,0.08939933776855469,0.25861732175618046
20,exact_ortools_vrp,7,success,0.16789937019348145,0.3796252179642677
20,exact_ortools_vrp,8,success,0.09702587127685547,0.2728090688479164
20,exact_ortools_vrp,9,success,0.06417226791381836,0.34041273850794596
20,exact_ortools_vrp,10,success,0.0723409652709961,0.3277588751728743
20,exact_ortools_vrp,11,success,0.09718847274780273,0.3361007702629281
20,exact_ortools_vrp,12,success,0.08697295188903809,0.3078761639813199
20,exact_ortools_vrp,13,success,0.09442543983459473,0.26799565917832585
20,exact_ortools_vrp,14,success,0.06564998626708984,0.3156687354522007
20,exact_ortools_vrp,15,success,0.0589444637298584,0.25955127638164843
20,exact_ortools_vrp,16,success,0.04687213897705078,0.35380304974255194
20,exact_ortools_vrp,17,success,0.030321598052978516,0.2646899194775921
20,exact_ortools_vrp,18,success,0.02698540687561035,0.3952692924952701
20,exact_ortools_vrp,19,success,0.027001380920410156,0.3695893154923358
20,exact_ortools_vrp,20,success,0.028514623641967773,0.27607344437841247
20,exact_ortools_vrp,21,success,0.026604890823364258,0.4916741586052936
20,exact_ortools_vrp,22,success,0.02858424186706543,0.28606633198484305
20,exact_ortools_vrp,23,success,0.025113344192504883,0.30037626133746864
20,exact_ortools_vrp,24,success,0.02046990394592285,0.41564342828863204
20,exact_ortools_vrp,25,success,0.027622461318969727,0.33369620696083435
20,exact_ortools_vrp,26,success,0.03209733963012695,0.33370967007553815
20,exact_ortools_vrp,27,success,0.035756587982177734,0.3660148224143188
20,exact_ortools_vrp,28,success,0.025555133819580078,0.3981102661590674
20,exact_ortools_vrp,29,success,0.029211759567260742,0.3022322266048317
20,exact_ortools_vrp,30,success,0.026390552520751953,0.40140524537229555
20,exact_ortools_vrp,31,success,0.034513235092163086,0.3137472629536769
