n_customers,solver,instance_id,status,time,cpc
20,exact_ortools_vrp,339,success,0.02579498291015625,0.3400297843916282
20,exact_ortools_vrp,340,success,0.026828765869140625,0.33270594486601535
20,exact_ortools_vrp,341,success,0.028819799423217773,0.269018669397831
20,exact_ortools_vrp,342,success,0.02349710464477539,0.29327009884659494
20,exact_ortools_vrp,343,success,0.02810811996459961,0.37168334934259695
20,exact_ortools_vrp,344,success,0.026940107345581055,0.47414945079282067
20,exact_ortools_vrp,345,success,0.0265505313873291,0.4378021213978157
20,exact_ortools_vrp,346,success,0.028116941452026367,0.34375116424819735
20,exact_ortools_vrp,347,success,0.02472519874572754,0.28256160075518394
20,exact_ortools_vrp,348,success,0.029218196868896484,0.4170516064977644
20,exact_ortools_vrp,349,success,0.027515172958374023,0.2835068314814405
20,exact_ortools_vrp,350,success,0.02600240707397461,0.3260212020183722
20,exact_ortools_vrp,351,success,0.029872417449951172,0.3748519569223884
20,exact_ortools_vrp,352,success,0.030785799026489258,0.35366218422489637
20,exact_ortools_vrp,353,success,0.03805994987487793,0.40476064652608235
20,exact_ortools_vrp,354,success,0.026973724365234375,0.32169019997311
20,exact_ortools_vrp,355,success,0.025833845138549805,0.3117325422527764
20,exact_ortools_vrp,356,success,0.029244661331176758,0.4470218610859198
20,exact_ortools_vrp,357,success,0.024439096450805664,0.32114245667439334
20,exact_ortools_vrp,358,success,0.028018712997436523,0.3066063509292787
20,exact_ortools_vrp,359,success,0.0354619026184082,0.2749314459995029
20,exact_ortools_vrp,360,success,0.023520708084106445,0.2972527241602091
20,exact_ortools_vrp,361,success,0.025909900665283203,0.3722042054166955
20,exact_ortools_vrp,362,success,0.035326480865478516,0.40180482966533815
20,exact_ortools_vrp,363,success,0.027473926544189453,0.3717131919638557
20,exact_ortools_vrp,364,success,0.04860973358154297,0.2914947689304416
20,exact_ortools_vrp,365,success,0.0601806640625,0.3101726866346073
20,exact_ortools_vrp,366,success,0.0461430549621582,0.275715407900181
20,exact_ortools_vrp,367,success,0.0278472900390625,0.2811424034297659
20,exact_ortools_vrp,368,success,0.03064560890197754,0.3726533581376558
20,exact_ortools_vrp,369,success,0.02502727508544922,0.3951052766416576
20,exact_ortools_vrp,370,success,0.040781497955322266,0.3246944612190205
20,exact_ortools_vrp,371,success,0.021168947219848633,0.2793757363978606
20,exact_ortools_vrp,372,success,0.02249622344970703,0.31947117039287487
20,exact_ortools_vrp,373,success,0.03316760063171387,0.42479905944595453
20,exact_ortools_vrp,374,success,0.039214372634887695,0.32301833929844276
20,exact_ortools_vrp,375,success,0.03533816337585449,0.33885852664562555
20,exact_ortools_vrp,376,success,0.03193998336791992,0.33980805040110706
20,exact_ortools_vrp,377,success,0.05658078193664551,0.2813405092203213
20,exact_ortools_vrp,378,success,0.07285857200622559,0.28836306032049835
20,exact_ortools_vrp,379,success,0.0646364688873291,0.33076835058147996
20,exact_ortools_vrp,380,success,0.03892254829406738,0.31323303253906243
20,exact_ortools_vrp,381,success,0.03891348838806152,0.3263424248658809
20,exact_ortools_vrp,382,success,0.03440380096435547,0.2995343594797579
20,exact_ortools_vrp,383,success,0.051926612854003906,0.31843287000026926
20,exact_ortools_vrp,384,success,0.060549020767211914,0.3802866248155684
20,exact_ortools_vrp,385,success,0.060610055923461914,0.30198485204317665
20,exact_ortools_vrp,386,success,0.04736804962158203,0.4329632241043641
20,exact_ortools_vrp,387,success,0.07011175155639648,0.3843827765914919
20,exact_ortools_vrp,388,success,0.043380022048950195,0.27448571750958056
20,exact_ortools_vrp,389,success,0.052186012268066406,0.34149155487093746
20,exact_ortools_vrp,390,success,0.03937840461730957,0.4073826293961229
20,exact_ortools_vrp,391,success,0.0317075252532959,0.2878343469956194
20,exact_ortools_vrp,392,success,0.03784894943237305,0.2645744307424964
20,exact_ortools_vrp,393,success,0.03146553039550781,0.3418350026566575
20,exact_ortools_vrp,394,success,0.0448763370513916,0.3804140975500097
20,exact_ortools_vrp,395,success,0.03128623962402344,0.3236690533535998
20,exact_ortools_vrp,396,success,0.04841899871826172,0.3104835658339017
20,exact_ortools_vrp,397,success,0.0305635929107666,0.31425026358221714
20,exact_ortools_vrp,398,success,0.04977607727050781,0.34970955500134304
20,exact_ortools_vrp,399,success,0.03366398811340332,0.366702342699668
