epoch,train_loss,train_cost,val_cost,learning_rate,temperature,baseline_type,baseline_value
0,,0.6585707063195254,0.6677146453180813,0.0,5.0,rollout,0.6585707063195254
1,,0.6614483912070377,,0.0,5.0,rollout,0.6614483912070377
2,,0.6680391933511951,,0.0,5.0,rollout,0.6680391933511951
3,,0.6528748319038249,,0.0,5.0,rollout,0.6528748319038249
4,,0.6570611135917152,0.6691215289248862,0.0,5.0,rollout,0.6570611135917152
5,,0.6660690711819182,,0.0,5.0,rollout,0.6660690711819182
6,,0.6684091898643115,,0.0,5.0,rollout,0.6684091898643115
7,,0.6695168056029714,,0.0,5.0,rollout,0.6695168056029714
8,,0.6623933872191043,0.6607358838936606,0.0,5.0,rollout,0.6623933872191043
9,,0.6631298088151831,,0.0,5.0,rollout,0.6631298088151831
10,,0.6528184456425492,,0.0,5.0,rollout,0.6528184456425492
11,,0.6574299714436619,,0.0,5.0,rollout,0.6574299714436619
12,,0.6603519225748645,0.6725856120144111,0.0,5.0,rollout,0.6603519225748645
13,,0.6580900987890541,,0.0,5.0,rollout,0.6580900987890541
14,,0.6685814743141911,,0.0,5.0,rollout,0.6685814743141911
15,,0.6567565752673229,,0.0,5.0,rollout,0.6567565752673229
16,,0.662621460047995,0.6600342506790134,0.0,5.0,rollout,0.662621460047995
17,,0.6609250836840083,,0.0,4.25,rollout,0.6609250836840083
18,,0.6580318622450796,,0.0,4.25,rollout,0.6580318622450796
19,,0.6572333967851004,,0.0,4.25,rollout,0.6572333967851004
20,,0.6673279840749645,0.6750748915530562,0.0,4.25,rollout,0.6673279840749645
21,,0.6549593104306577,,0.0,4.887499999999999,rollout,0.6549593104306577
22,,0.6672244564615426,,0.0,4.887499999999999,rollout,0.6672244564615426
23,,0.6533729385246648,,0.0,4.887499999999999,rollout,0.6533729385246648
24,,0.6651554438498575,0.6566023549793683,0.0,4.887499999999999,rollout,0.6651554438498575
25,,0.6627531360858324,,0.0,4.154374999999999,rollout,0.6627531360858324
26,,0.6618215030912611,,0.0,4.154374999999999,rollout,0.6618215030912611
27,,0.6650781844637319,,0.0,4.154374999999999,rollout,0.6650781844637319
28,,0.6537687623818306,0.6765736141619592,0.0,4.154374999999999,rollout,0.6537687623818306
