epoch,train_loss,train_cost,learning_rate,temperature,val_cost
1,2.105954647064209,0.493950655275588,5e-05,3.5,
2,-0.5364503264427185,0.4935124483467547,4.998791072896043e-05,3.5,
3,-2.150618553161621,0.49933597975105926,4.995165484649266e-05,3.5,
4,-2.2898740768432617,0.5005153693394019,4.989126813277547e-05,3.5,0.501813372371753
5,-2.559788227081299,0.4978213550563812,4.980681018220472e-05,3.5,
6,-2.7017264366149902,0.48463408793500884,4.9698364344580884e-05,3.5,
7,-2.5909667015075684,0.48482485161035505,4.9566037642852884e-05,3.5,
8,-2.60299015045166,0.49380782353105845,4.940996066749932e-05,3.5,0.4615832628558413
9,-2.6265106201171875,0.4875678929781667,4.923028744765147e-05,3.5,
10,-2.59559965133667,0.4954347341661458,4.9027195299085115e-05,3.5,
11,-2.5430750846862793,0.4911538062654911,4.880088464923127e-05,3.5,
12,-2.686943531036377,0.4867151122716117,4.855157883937853e-05,3.5,0.4593095319911051
13,-2.6099092960357666,0.4819305611652688,4.8279523904262166e-05,3.5,
14,-3.148524522781372,0.4915164050945409,4.798498832925754e-05,3.5,
15,-2.98500919342041,0.4948621025389259,4.766826278541748e-05,3.5,
16,-2.8911778926849365,0.49333976706981875,4.7329659842615016e-05,3.5,0.45531922255852164
17,-3.111337661743164,0.49968000738291396,4.696951366107466e-05,3.5,
18,-2.984600067138672,0.49156083351853136,4.658817966159662e-05,2.625,
19,-2.9651169776916504,0.4905108212922217,4.618603417479937e-05,2.625,
20,-2.8312180042266846,0.47377715395506736,4.576347406972677e-05,2.625,0.4536702928927461
21,-3.150113105773926,0.4850370680181588,4.532091636218622e-05,2.625,
22,-2.708115339279175,0.48658513389853686,4.4858797803204417e-05,1.96875,
23,-2.9584569931030273,0.48729387846389294,4.437757444800684e-05,1.96875,
24,-3.0066347122192383,0.4830823998113316,4.387772120594626e-05,1.96875,0.451690666613181
25,-3.2074131965637207,0.4841717236782999,4.335973137182458e-05,1.96875,
26,-3.088430404663086,0.4891729635391319,4.282411613907041e-05,1.4765625,
27,-2.9833900928497314,0.4719950792427682,4.227140409525287e-05,1.4765625,
28,-2.8518781661987305,0.4744478030394979,4.1702140700429465e-05,1.4765625,0.44889667289461466
29,-3.2535836696624756,0.49995542118084857,4.111688774884289e-05,1.4765625,
30,-2.8306281566619873,0.48672057120059936,4.051622281449792e-05,1.107421875,
31,-2.990598201751709,0.4873632435237497,3.990073868116559e-05,1.107421875,
32,-2.9806621074676514,0.47630480816797277,3.92710427573772e-05,1.107421875,0.448667214258728
33,-2.9963090419769287,0.48118955124019364,3.862775647698541e-05,1.107421875,
34,-2.8266866207122803,0.4819007272518295,3.7971514685884094e-05,0.83056640625,
35,-2.7068536281585693,0.4745656125608596,3.730296501549202e-05,0.83056640625,
36,-2.6457481384277344,0.47962297192571146,3.662276724361889e-05,0.83056640625,0.44892278609687253
37,-2.6007609367370605,0.4662111722593174,3.593159264334427e-05,0.83056640625,
38,-2.5634117126464844,0.46822219793846587,3.5230123320552114e-05,0.6229248046875,
39,-2.46109938621521,0.4852835829145138,3.4519051540774604e-05,0.6229248046875,
40,-2.67211651802063,0.4868098537710652,3.379907904600963e-05,0.6229248046875,0.4491715683043448
41,-2.6656508445739746,0.471865446125607,3.3070916362186205e-05,0.6229248046875,
42,-2.8523330688476562,0.4879433067538685,3.2335282097961115e-05,0.778656005859375,
43,-2.903512954711914,0.4856138860113962,3.159290223553893e-05,0.778656005859375,
44,-2.890033483505249,0.48907743736094583,3.084450941421529e-05,0.778656005859375,0.45373864367871247
45,-2.861452341079712,0.4812058344327206,3.0090842207350252e-05,0.778656005859375,
46,-3.045727252960205,0.4926362815997663,2.9332644393485654e-05,0.9733200073242188,
47,-2.8477301597595215,0.4803617750362045,2.8570664222325456e-05,0.9733200073242188,
48,-3.009146213531494,0.4898633483278675,2.7805653676303596e-05,0.9733200073242188,0.45322694502675576
49,-2.901235818862915,0.4736389013815059,2.7038367728468177e-05,0.9733200073242188,
50,-3.111283779144287,0.48978454382842945,2.6269563597414142e-05,1.2166500091552734,
51,-2.8539366722106934,0.48304372150572106,2.55e-05,1.2166500091552734,
52,-2.999807119369507,0.4904854636021638,2.4730436402585857e-05,1.2166500091552734,0.4532666582538241
53,-2.904634952545166,0.4816003388129013,2.3961632271531822e-05,1.2166500091552734,
54,-2.803792953491211,0.4805953553844274,2.3194346323696397e-05,1.5208125114440918,
55,-2.8363852500915527,0.48390185637477445,2.2429335777674547e-05,1.5208125114440918,
56,-2.657639741897583,0.482488874090074,2.1667355606514343e-05,1.5208125114440918,0.4509101668568387
57,-3.0608270168304443,0.4929791943708011,2.0909157792649748e-05,1.5208125114440918,
58,-2.699209690093994,0.4948017598558041,2.0155490585784716e-05,1.1406093835830688,
59,-2.534383535385132,0.4763431478219803,1.9407097764461056e-05,1.1406093835830688,
60,-2.670260429382324,0.49361694807384227,1.8664717902038885e-05,1.1406093835830688,0.44787131701810645
61,-2.795225143432617,0.4899026411570675,1.7929083637813794e-05,1.1406093835830688,
62,-2.111462354660034,0.4783597689717321,1.720092095399036e-05,0.8554570376873016,
63,-2.541076183319092,0.48257274871847716,1.6480948459225395e-05,0.8554570376873016,
64,-2.2810001373291016,0.4691216081251073,1.576987667944787e-05,0.8554570376873016,0.4485755566492604
65,-2.211921215057373,0.47559358210036,1.5068407356655717e-05,0.8554570376873016,
