epoch,train_loss,train_cost,learning_rate,temperature,val_cost
84,-0.7465044260025024,0.4784730215168227,4.411820338403378e-06,1.4765625,0.4605787597381329
85,-0.814154863357544,0.48078201079620286,4.030486338925343e-06,1.4765625,
86,-0.8763634562492371,0.48212515634412045,3.67034015738499e-06,1.845703125,
87,-0.8703417181968689,0.4835773099015913,3.331737214582527e-06,1.845703125,
88,-0.9665945768356323,0.48623091805229846,3.0150116707424685e-06,1.845703125,0.4603983557428144
89,-0.7929762601852417,0.48278374514300026,2.720476095737843e-06,1.845703125,
90,-0.9157334566116333,0.4782069937494887,2.448421160621477e-06,2.30712890625,
91,-1.149303913116455,0.4854837728028964,2.199115350768739e-06,2.30712890625,
92,-1.0866752862930298,0.4894514207808015,1.9728047009148977e-06,2.30712890625,0.4616581975948657
93,-0.8863991498947144,0.4764341242139033,1.7697125523485413e-06,2.30712890625,
94,-1.206161379814148,0.4826677284932578,1.5900393325006905e-06,2.8839111328125,
95,-0.916236937046051,0.4707230763789906,1.4339623571471263e-06,2.8839111328125,
96,-1.069016695022583,0.4926296657276515,1.3016356554191274e-06,2.8839111328125,0.46052735289735847
97,-1.0030215978622437,0.48152551431420265,1.1931898177952948e-06,2.8839111328125,
98,-1.210027813911438,0.4931916018441293,1.1087318672245401e-06,3.5,
99,-1.2205612659454346,0.5007050305642268,1.0483451535073469e-06,3.5,
100,-1.323948860168457,0.49226805743039215,1.0120892710395759e-06,3.5,0.46210129811477735
101,-1.2644301652908325,0.49674108378549525,1e-06,3.5,0.4613759636053474
