epoch,train_loss,train_cost,learning_rate,temperature,val_cost
34,-3.8570258617401123,0.49677051313343956,3.7971514685884094e-05,3.5,
35,-3.5525963306427,0.48864296817623576,3.730296501549202e-05,3.5,
36,-3.623495101928711,0.49131238727906545,3.662276724361889e-05,3.5,0.4562879437855158
37,-3.3625264167785645,0.4783662239041179,3.593159264334427e-05,3.5,
38,-3.0491578578948975,0.4816022932280842,3.5230123320552114e-05,2.625,
39,-3.4058425426483154,0.4997014212556129,3.4519051540774604e-05,2.625,
40,-3.4310247898101807,0.5023493383568334,3.379907904600963e-05,2.625,0.4542588470810208
41,-3.2107584476470947,0.4817221425721352,3.3070916362186205e-05,2.625,
42,-3.2927937507629395,0.49529942200301363,3.2335282097961115e-05,1.96875,
43,-3.1949281692504883,0.4914809255469096,3.159290223553893e-05,1.96875,
44,-3.1939432621002197,0.49401152904248613,3.084450941421529e-05,1.96875,0.45197256657206764
45,-3.3066959381103516,0.4875488409929182,3.0090842207350252e-05,1.96875,
46,-3.047009229660034,0.4905525816980775,2.9332644393485654e-05,1.4765625,
47,-2.9667277336120605,0.4830057206113498,2.8570664222325456e-05,1.4765625,
48,-3.018298864364624,0.4929719729311839,2.7805653676303596e-05,1.4765625,0.448575211150238
49,-2.8084893226623535,0.47374612674417,2.7038367728468177e-05,1.4765625,
50,-2.9628090858459473,0.4870406134717962,2.6269563597414142e-05,1.107421875,
51,-2.5932395458221436,0.4800080849930496,2.55e-05,1.107421875,
52,-3.1977038383483887,0.48983369153290557,2.4730436402585857e-05,1.107421875,0.4368479278011303
53,-3.192333698272705,0.4796129623422074,2.3961632271531822e-05,1.107421875,
54,-3.0732767581939697,0.4772464286787848,2.3194346323696397e-05,0.83056640625,
55,-3.2724578380584717,0.4831380569159706,2.2429335777674547e-05,0.83056640625,
56,-3.057164192199707,0.4805029788878207,2.1667355606514343e-05,0.83056640625,0.42072874543179645
57,-3.076333522796631,0.4881730107489016,2.0909157792649748e-05,0.83056640625,
58,-2.974393844604492,0.4949819113730466,2.0155490585784716e-05,0.6229248046875,
59,-3.0562024116516113,0.47806886096247936,1.9407097764461056e-05,0.6229248046875,
60,-2.9268620014190674,0.4939549695454004,1.8664717902038885e-05,0.6229248046875,0.43585911862403215
61,-2.806588888168335,0.48822594795404745,1.7929083637813794e-05,0.6229248046875,
62,-2.7708771228790283,0.48508684947204583,1.720092095399036e-05,0.467193603515625,
63,-2.6356608867645264,0.4852445205624538,1.6480948459225395e-05,0.467193603515625,
64,-2.690356731414795,0.47428348152305744,1.576987667944787e-05,0.467193603515625,0.45245554974704305
65,-2.6740124225616455,0.48409558245255946,1.5068407356655717e-05,0.467193603515625,
66,-3.05530047416687,0.4873237211209841,1.4377232756381102e-05,0.5839920043945312,
67,-3.040722370147705,0.48031430476489617,1.369703498450797e-05,0.5839920043945312,
68,-2.913007974624634,0.48549772052924145,1.30284853141159e-05,0.5839920043945312,0.45592829323353423
69,-2.83362078666687,0.47988327061149494,1.2372243523014575e-05,0.5839920043945312,
70,-2.9085209369659424,0.48600663362577573,1.1728957242622797e-05,0.7299900054931641,
71,-3.1873292922973633,0.49464542644711973,1.109926131883441e-05,0.7299900054931641,
72,-3.1274404525756836,0.490567092009895,1.0483777185502072e-05,0.7299900054931641,0.45729511859822425
73,-2.955773115158081,0.4903734816543259,9.8831122511571e-06,0.7299900054931641,
74,-3.171206474304199,0.48865110603791884,9.297859299570533e-06,0.9124875068664551,
75,-3.284752607345581,0.4969981750573186,8.728595904747126e-06,0.9124875068664551,
76,-3.230236291885376,0.49456261584492367,8.175883860929586e-06,0.9124875068664551,0.4558630887862051
77,-3.2015411853790283,0.49637389491997586,7.640268628175422e-06,0.9124875068664551,
78,-3.255388021469116,0.4947606190627448,7.1222787940537395e-06,1.1406093835830688,
79,-3.434640884399414,0.5013947916411365,6.622425551993166e-06,1.1406093835830688,
80,-3.176767349243164,0.49277261820273943,6.141202196795585e-06,1.1406093835830688,0.4553626499876575
81,-3.2612948417663574,0.4899809022159969,5.67908363781379e-06,1.1406093835830688,
82,-3.032625913619995,0.4905506223966579,5.236525930273237e-06,0.8554570376873016,
83,-3.0649285316467285,0.49716659447204326,4.813965825200636e-06,0.8554570376873016,
84,-2.8142104148864746,0.48658077237249175,4.411820338403378e-06,0.8554570376873016,0.4555564847685635
85,-3.03106951713562,0.49327858387503,4.030486338925343e-06,0.8554570376873016,
86,-2.720066547393799,0.4864405922098532,3.67034015738499e-06,0.6415927782654762,
87,-2.4230153560638428,0.4803779208094081,3.331737214582527e-06,0.6415927782654762,
88,-2.7018585205078125,0.4853686761425573,3.0150116707424685e-06,0.6415927782654762,0.4549807217928505
89,-2.759681463241577,0.48743013727694184,2.720476095737843e-06,0.6415927782654762,
90,-2.7874741554260254,0.48664907331800955,2.448421160621477e-06,0.8019909728318453,
91,-2.9506747722625732,0.4909659907333565,2.199115350768739e-06,0.8019909728318453,
92,-2.758185863494873,0.4882940717952313,1.9728047009148977e-06,0.8019909728318453,0.45746663967373846
93,-2.6238958835601807,0.47935469510257134,1.7697125523485413e-06,0.8019909728318453,
94,-2.659079074859619,0.48126501769718266,1.5900393325006905e-06,1.0024887160398066,
95,-2.733970880508423,0.476660090470342,1.4339623571471263e-06,1.0024887160398066,
96,-2.828361749649048,0.49218400285153996,1.3016356554191274e-06,1.0024887160398066,0.45595889371626164
97,-2.9104225635528564,0.4856253402137737,1.1931898177952948e-06,1.0024887160398066,
98,-3.023308038711548,0.4965297138254965,1.1087318672245401e-06,1.2531108950497583,
99,-3.052903890609741,0.5031673828473395,1.0483451535073469e-06,1.2531108950497583,
100,-2.8460488319396973,0.490458672492563,1.0120892710395759e-06,1.2531108950497583,0.45799976271786835
101,-2.9970359802246094,0.5014789358508043,1e-06,1.2531108950497583,0.45669535793581034
